datetime,open,high,low,close,volume
2026-05-14 22:55:00-04:00,29587.5,29593.5,29572.75,29581.0,580
2026-05-14 23:00:00-04:00,29581.25,29592.25,29573.75,29577.25,907
2026-05-14 23:05:00-04:00,29578.25,29582.75,29563.5,29566.5,461
2026-05-14 23:10:00-04:00,29565.5,29593.5,29565.5,29581.5,515
2026-05-14 23:15:00-04:00,29583.5,29587.0,29571.25,29576.5,418
2026-05-14 23:20:00-04:00,29575.5,29575.5,29563.75,29571.25,383
2026-05-14 23:25:00-04:00,29570.5,29579.75,29567.75,29572.25,294
2026-05-14 23:30:00-04:00,29570.75,29577.0,29543.25,29547.5,908
2026-05-14 23:35:00-04:00,29546.75,29575.0,29531.25,29564.5,1202
2026-05-14 23:40:00-04:00,29564.25,29585.5,29559.5,29563.5,723
2026-05-14 23:45:00-04:00,29563.75,29573.0,29560.0,29570.75,278
2026-05-14 23:50:00-04:00,29569.25,29574.75,29557.5,29562.0,422
2026-05-14 23:55:00-04:00,29560.25,29570.5,29552.0,29568.75,383
2026-05-15 00:05:00-04:00,29545.5,29548.0,29542.25,29545.75,862
2026-05-15 00:10:00-04:00,29545.5,29550.0,29523.75,29549.25,613
2026-05-15 00:15:00-04:00,29547.0,29555.0,29528.0,29532.25,459
2026-05-15 00:20:00-04:00,29533.25,29534.0,29515.5,29532.75,699
2026-05-15 00:25:00-04:00,29533.0,29537.0,29515.5,29520.5,587
2026-05-15 00:30:00-04:00,29519.75,29520.25,29500.25,29519.0,716
2026-05-15 00:35:00-04:00,29520.25,29529.5,29505.5,29524.75,734
2026-05-15 00:40:00-04:00,29525.25,29537.0,29503.75,29507.5,705
2026-05-15 00:45:00-04:00,29507.5,29516.75,29478.0,29481.25,1250
2026-05-15 00:50:00-04:00,29480.0,29484.0,29466.75,29479.5,1146
2026-05-15 00:55:00-04:00,29478.75,29479.5,29445.75,29462.5,1254
2026-05-15 01:00:00-04:00,29462.0,29464.0,29443.0,29457.5,1035
2026-05-15 01:05:00-04:00,29459.5,29459.5,29408.5,29409.75,1807
2026-05-15 01:10:00-04:00,29410.0,29433.75,29406.5,29428.0,1312
2026-05-15 01:15:00-04:00,29428.25,29446.0,29416.25,29421.0,843
2026-05-15 01:20:00-04:00,29422.0,29440.5,29414.75,29432.25,821
2026-05-15 01:25:00-04:00,29430.5,29438.75,29418.25,29437.0,532
2026-05-15 01:30:00-04:00,29439.0,29439.75,29392.0,29392.0,1244
2026-05-15 01:35:00-04:00,29393.5,29403.5,29371.5,29372.75,1382
2026-05-15 01:40:00-04:00,29372.5,29382.5,29351.5,29357.0,1663
2026-05-15 01:45:00-04:00,29356.5,29359.0,29318.0,29322.25,1651
2026-05-15 01:50:00-04:00,29323.0,29360.25,29316.75,29328.25,1586
2026-05-15 01:55:00-04:00,29327.5,29335.5,29280.5,29282.5,1593
2026-05-15 02:00:00-04:00,29281.75,29316.5,29248.0,29315.75,3441
2026-05-15 02:05:00-04:00,29316.75,29349.75,29307.5,29333.5,1780
2026-05-15 02:10:00-04:00,29334.0,29341.25,29314.25,29332.75,1342
2026-05-15 02:15:00-04:00,29333.0,29355.25,29307.75,29308.0,1863
2026-05-15 02:20:00-04:00,29308.0,29309.75,29271.25,29281.5,2595
2026-05-15 02:25:00-04:00,29281.0,29309.25,29263.75,29306.5,1505
2026-05-15 02:30:00-04:00,29307.5,29364.0,29298.25,29355.75,2516
